"cuenta","nombre_cuenta","nombre_entidad","valor"
"111500","BANCOS Y OTRAS ENTIDADES FINANCIERAS","GM FINANCIAL COLOMBIA S.A.","35896741315"
"111500","BANCOS Y OTRAS ENTIDADES FINANCIERAS","BANCAMIA S.A.","157548145703.8"
"111500","BANCOS Y OTRAS ENTIDADES FINANCIERAS","COOPERATIVA FINANCIERA DE ANTIOQUIA","95629103597.63"
"111500","BANCOS Y OTRAS ENTIDADES FINANCIERAS","BANCO PICHINCHA S.A.","103783468179.24"
"111500","BANCOS Y OTRAS ENTIDADES FINANCIERAS","BANCIEN S.A.","192617054798.2"
"111500","BANCOS Y OTRAS ENTIDADES FINANCIERAS","COOP FINANC EMPRESAS PUBL COOFINEP","26583772292"
"111500","BANCOS Y OTRAS ENTIDADES FINANCIERAS","COMPAÑIA DE FINANCIAMIENTO TUYA S.A","400161862739.56"
"111500","BANCOS Y OTRAS ENTIDADES FINANCIERAS","FINANCIERA JURISCOOP S.A.","105741296218.21"
"111500","BANCOS Y OTRAS ENTIDADES FINANCIERAS","BANCO SERFINANZA S.A.","260070532522.64"
"111500","BANCOS Y OTRAS ENTIDADES FINANCIERAS","CITIBANK - COLOMBIA","321233864765.17"
"111500","BANCOS Y OTRAS ENTIDADES FINANCIERAS","RCI COLOMBIA S.A. COMPAÑIA DE FINAN","69454777752.94"
"111500","BANCOS Y OTRAS ENTIDADES FINANCIERAS","COTRAFA COOPERATIVA FINANCIERA","133284358537"
"111500","BANCOS Y OTRAS ENTIDADES FINANCIERAS","ITAU COLOMBIA S.A.","244977057956.96"
"111500","BANCOS Y OTRAS ENTIDADES FINANCIERAS","CONFIAR COOPERATIVA FINANCIERA","50876146198"
"111500","BANCOS Y OTRAS ENTIDADES FINANCIERAS","CREZCAMOS COMPAÑIA DE FINANCIA S.A.","10820201098.23"
"111500","BANCOS Y OTRAS ENTIDADES FINANCIERAS","EL BANCO COOPERATIVO COOPCENTRAL","91131568542.19"
"111500","BANCOS Y OTRAS ENTIDADES FINANCIERAS","CREDIFAMILIA COPAÑIA DE FINANC S.A.","12122316413.72"
"111500","BANCOS Y OTRAS ENTIDADES FINANCIERAS","PAGOS INTERNACIONALES","14413732281.41"
"111500","BANCOS Y OTRAS ENTIDADES FINANCIERAS","BANCO COMERCIAL AV VILLAS S.A.","11008071526.32"
"111500","BANCOS Y OTRAS ENTIDADES FINANCIERAS","BBVA COLOMBIA S.A.","2428350376360.39"
"111500","BANCOS Y OTRAS ENTIDADES FINANCIERAS","BANCO CAJA SOCIAL S.A.","21370077502.06"
"111500","BANCOS Y OTRAS ENTIDADES FINANCIERAS","BANCO W S.A.","166621372391.6"
"111500","BANCOS Y OTRAS ENTIDADES FINANCIERAS","BANCO DAVIVIENDA S.A.","1468412473209.23"
"111505","BANCOS NACIONALES","COOP FINANC EMPRESAS PUBL COOFINEP","26583772292"
"111505","BANCOS NACIONALES","BANCO POPULAR","125989025.81"
"111505","BANCOS NACIONALES","BANCO COOMEVA S.A.","83758471709"
"111505","BANCOS NACIONALES","BANCO DE OCCIDENTE S.A.","995724068.91"
"111505","BANCOS NACIONALES","BBVA COLOMBIA S.A.","544625230.66"
"111505","BANCOS NACIONALES","BANCIEN S.A.","192514655544.26"
"111505","BANCOS NACIONALES","CREDIFAMILIA COPAÑIA DE FINANC S.A.","12122316413.72"
"111505","BANCOS NACIONALES","BANCO GNB SUDAMERIS S.A.","32999065.14"
"111505","BANCOS NACIONALES","COMPAÑIA DE FINANCIAMIENTO TUYA S.A","400161862739.56"
"111505","BANCOS NACIONALES","LA HIPOTECARIA COMPAÑÍA DE FIN S.A.","58100151535.73"
"111505","BANCOS NACIONALES","COTRAFA COOPERATIVA FINANCIERA","133068172451"
"111505","BANCOS NACIONALES","RCI COLOMBIA S.A. COMPAÑIA DE FINAN","69454777752.94"
"111505","BANCOS NACIONALES","BANCOLOMBIA S.A.","1124026792.14"
"111505","BANCOS NACIONALES","EL BANCO COOPERATIVO COOPCENTRAL","75300433017.54"
"111505","BANCOS NACIONALES","CREZCAMOS COMPAÑIA DE FINANCIA S.A.","10791054191.95"
"111505","BANCOS NACIONALES","BANCO FINANDINA S.A.","124393563356.73"
"111505","BANCOS NACIONALES","COOPERATIVA FINANCIERA DE ANTIOQUIA","95629103597.63"
"111505","BANCOS NACIONALES","BANCO W S.A.","158445864100.71"
"111505","BANCOS NACIONALES","COLTEFINANCIERA S.A.","8838998441.95"
"111505","BANCOS NACIONALES","SCOTIABANK COLPATRIA S.A.","991902184.23"
"111505","BANCOS NACIONALES","BANCAMIA S.A.","157492873105.12"
"111505","BANCOS NACIONALES","IRIS CF COMPAÑIA DE FINANCIAMIEN SA","56619941524.11"
"111505","BANCOS NACIONALES","BANCO SANTANDER","76104845950.33"
"111505","BANCOS NACIONALES","GM FINANCIAL COLOMBIA S.A.","35896741315"
"111505","BANCOS NACIONALES","CITIBANK - COLOMBIA","3817012881.44"
"111505","BANCOS NACIONALES","BANCO AGRARIO DE COLOMBIA S.A.","4367385195.48"
"111505","BANCOS NACIONALES","BANCO DE BOGOTA S.A.","549747753.3"
"111505","BANCOS NACIONALES","GIROS Y FINANZAS  S.A. C.F","49219500218.52"
"111505","BANCOS NACIONALES","BANCO COMERCIAL AV VILLAS S.A.","1163711269.54"
"111505","BANCOS NACIONALES","BANCO SERFINANZA S.A.","226478991874.74"
"111505","BANCOS NACIONALES","BANCO FALABELLA S.A.","6897512478"
"111505","BANCOS NACIONALES","FINANCIERA JURISCOOP S.A.","104715168851.74"
"111505","BANCOS NACIONALES","BANCO CAJA SOCIAL S.A.","20881106794.3"
"111505","BANCOS NACIONALES","ITAU COLOMBIA S.A.","2968826194.24"
"111505","BANCOS NACIONALES","CONFIAR COOPERATIVA FINANCIERA","44789162286"
"111505","BANCOS NACIONALES","MI BANCO S.A.","71215677395.42"
"111505","BANCOS NACIONALES","PAGOS INTERNACIONALES","7716307788.51"
"111505","BANCOS NACIONALES","BANCO DAVIVIENDA S.A.","4533360481.28"
"111505","BANCOS NACIONALES","BANCO MUNDO MUJER S.A.","212221927749.2"
"111505","BANCOS NACIONALES","BANCO PICHINCHA S.A.","102916530815.58"
"111505","BANCOS NACIONALES","COOPKENNEDY","207874407863.77"
"111510","BANCOS DEL EXTERIOR","CREZCAMOS COMPAÑIA DE FINANCIA S.A.","29146906.28"
"111510","BANCOS DEL EXTERIOR","GIROS Y FINANZAS  S.A. C.F","3381290694.55"
"111510","BANCOS DEL EXTERIOR","BANCO PICHINCHA S.A.","866937363.66"
"111510","BANCOS DEL EXTERIOR","BANCO SANTANDER","33770730958.04"
"111510","BANCOS DEL EXTERIOR","BANCIEN S.A.","45596217.7"
"111510","BANCOS DEL EXTERIOR","BANCOLOMBIA S.A.","796975478444.38"
"111510","BANCOS DEL EXTERIOR","EL BANCO COOPERATIVO COOPCENTRAL","49524978.33"
"111510","BANCOS DEL EXTERIOR","COLTEFINANCIERA S.A.","26190101111.43"
"111510","BANCOS DEL EXTERIOR","BANCO W S.A.","258105321.34"
"111510","BANCOS DEL EXTERIOR","BANCO COMERCIAL AV VILLAS S.A.","9844360256.78"
"111510","BANCOS DEL EXTERIOR","BANCO DE OCCIDENTE S.A.","1845333624295.33"
"111510","BANCOS DEL EXTERIOR","BANCO DAVIVIENDA S.A.","1248013353791.86"
"111510","BANCOS DEL EXTERIOR","BANCO FALABELLA S.A.","4467495289"
"111510","BANCOS DEL EXTERIOR","BANCAMIA S.A.","55272598.68"
"111510","BANCOS DEL EXTERIOR","BANCO DE BOGOTA S.A.","138052916592.52"
"111515","CORRESPONSALES","BANCO DAVIVIENDA S.A.","174217817268.02"
"111515","CORRESPONSALES","BANCIEN S.A.","56803036.24"
"111515","CORRESPONSALES","BANCO DE BOGOTA S.A.","7964825916967.94"
"111515","CORRESPONSALES","BBVA COLOMBIA S.A.","2427805751129.73"
"111515","CORRESPONSALES","PAGOS INTERNACIONALES","6608939059.9"
"111515","CORRESPONSALES","CITIBANK - COLOMBIA","317416851883.73"
"111515","CORRESPONSALES","BANCO POPULAR","156077631499.48"
"111515","CORRESPONSALES","BANCO AGRARIO DE COLOMBIA S.A.","14801818811.91"
"111515","CORRESPONSALES","BANCO GNB SUDAMERIS S.A.","508705291450.19"
"111515","CORRESPONSALES","BANCOLOMBIA S.A.","1530936869066.22"
"111515","CORRESPONSALES","BANCO CAJA SOCIAL S.A.","488970707.76"
"111515","CORRESPONSALES","ITAU COLOMBIA S.A.","232366194826.03"
"111515","CORRESPONSALES","SCOTIABANK COLPATRIA S.A.","241576155676.56"
"111520","SUCURSALES EN EL EXTRANJERO","BANCO DAVIVIENDA S.A.","41647941668.07"
"111520","SUCURSALES EN EL EXTRANJERO","BANCO DE BOGOTA S.A.","24740629982.26"
"111520","SUCURSALES EN EL EXTRANJERO","BANCOLOMBIA S.A.","0"
"111595","OTRAS ENTIDADES FINANCIERAS","MI BANCO S.A.","16613467234.72"
"111595","OTRAS ENTIDADES FINANCIERAS","BANCOLOMBIA S.A.","0"
"111595","OTRAS ENTIDADES FINANCIERAS","EL BANCO COOPERATIVO COOPCENTRAL","15781610546.32"
"111595","OTRAS ENTIDADES FINANCIERAS","CONFIAR COOPERATIVA FINANCIERA","6086983912"
"111595","OTRAS ENTIDADES FINANCIERAS","BANCO MUNDO MUJER S.A.","28851130.94"
"111595","OTRAS ENTIDADES FINANCIERAS","BANCO GNB SUDAMERIS S.A.","187748667.41"
"111595","OTRAS ENTIDADES FINANCIERAS","PAGOS INTERNACIONALES","88485433"
"111595","OTRAS ENTIDADES FINANCIERAS","BANCO W S.A.","7917402969.55"
"111595","OTRAS ENTIDADES FINANCIERAS","ITAU COLOMBIA S.A.","9642036936.69"
"111595","OTRAS ENTIDADES FINANCIERAS","BANCO DE OCCIDENTE S.A.","28761048.88"
"111595","OTRAS ENTIDADES FINANCIERAS","COTRAFA COOPERATIVA FINANCIERA","216186086"
"111595","OTRAS ENTIDADES FINANCIERAS","BANCO SERFINANZA S.A.","33591540647.9"
"111595","OTRAS ENTIDADES FINANCIERAS","FINANCIERA JURISCOOP S.A.","1026127366.47"
"112000","CANJE","BANCO FINANDINA S.A.","21564163.01"
"112000","CANJE","BANCIEN S.A.","364782463"
"112000","CANJE","BANCO COOMEVA S.A.","6493524439"
"112000","CANJE","BANCO DE OCCIDENTE S.A.","627488325.28"
"112000","CANJE","BANCO W S.A.","1128018917.53"
"112000","CANJE","BANCO SERFINANZA S.A.","48148415"
"112000","CANJE","BANCO SANTANDER","0"
"112000","CANJE","BANCO CAJA SOCIAL S.A.","1945066384.44"
"112000","CANJE","BANCOLOMBIA S.A.","29500000"
"112000","CANJE","ITAU COLOMBIA S.A.","32341605.78"
"112000","CANJE","BANCO GNB SUDAMERIS S.A.","79259346"
"112000","CANJE","BANCO POPULAR","231916346"
"112000","CANJE","BANCO DAVIVIENDA S.A.","9569484938.38"
"112000","CANJE","BANCO AGRARIO DE COLOMBIA S.A.","6721239020.18"
"112000","CANJE","SCOTIABANK COLPATRIA S.A.","575523880.98"
"113000","REMESAS EN TRANSITO","CITIBANK - COLOMBIA","760000000"
"113000","REMESAS EN TRANSITO","ITAU COLOMBIA S.A.","2928121465.54"
"113000","REMESAS EN TRANSITO","SCOTIABANK COLPATRIA S.A.","115756800"
"113000","REMESAS EN TRANSITO","BANCO POPULAR","6281427"
"113000","REMESAS EN TRANSITO","BBVA COLOMBIA S.A.","165151046.75"
"113000","REMESAS EN TRANSITO","BANCOLOMBIA S.A.","392312205.72"
"113000","REMESAS EN TRANSITO","BANCO AGRARIO DE COLOMBIA S.A.","4595333"
"113000","REMESAS EN TRANSITO","BANCO CAJA SOCIAL S.A.","8883155"
"113000","REMESAS EN TRANSITO","BANCO DE BOGOTA S.A.","15364220"
"113000","REMESAS EN TRANSITO","BANCO SANTANDER","0"
"113000","REMESAS EN TRANSITO","BANCO DAVIVIENDA S.A.","6374469991"
"113000","REMESAS EN TRANSITO","BANCO DE OCCIDENTE S.A.","1642797675.22"
"113005","CHEQUES PAIS","BANCO CAJA SOCIAL S.A.","8883155"
"113005","CHEQUES PAIS","BBVA COLOMBIA S.A.","109201926.75"
"113005","CHEQUES PAIS","BANCO AGRARIO DE COLOMBIA S.A.","4595333"
"113005","CHEQUES PAIS","BANCO DE OCCIDENTE S.A.","3295333"
"113005","CHEQUES PAIS","CITIBANK - COLOMBIA","760000000"
"113005","CHEQUES PAIS","BANCOLOMBIA S.A.","294580021"
"113005","CHEQUES PAIS","BANCO SANTANDER","0"
"113005","CHEQUES PAIS","BANCO DE BOGOTA S.A.","15364220"
"113005","CHEQUES PAIS","BANCO DAVIVIENDA S.A.","5916711"
"113010","CHEQUES SOBRE EL EXTERIOR","BANCO DE OCCIDENTE S.A.","1639502342.22"
"113010","CHEQUES SOBRE EL EXTERIOR","BANCOLOMBIA S.A.","97732184.72"
"113010","CHEQUES SOBRE EL EXTERIOR","BANCO POPULAR","6281427"
"113010","CHEQUES SOBRE EL EXTERIOR","BBVA COLOMBIA S.A.","55949120"
"113010","CHEQUES SOBRE EL EXTERIOR","SCOTIABANK COLPATRIA S.A.","115756800"
"113010","CHEQUES SOBRE EL EXTERIOR","ITAU COLOMBIA S.A.","2928121465.54"
"113010","CHEQUES SOBRE EL EXTERIOR","BANCO DAVIVIENDA S.A.","6368553280"
"120000","OPERACIONES DEL MERCADO MONETARIO Y RELACIONADAS","ITAU COLOMBIA S.A.","460832494535.22"
"120000","OPERACIONES DEL MERCADO MONETARIO Y RELACIONADAS","BANCO GNB SUDAMERIS S.A.","7781814789345.21"
"120000","OPERACIONES DEL MERCADO MONETARIO Y RELACIONADAS","BANCO DE OCCIDENTE S.A.","460295788217.5"
"120000","OPERACIONES DEL MERCADO MONETARIO Y RELACIONADAS","GIROS Y FINANZAS  S.A. C.F","4795572785"
"120000","OPERACIONES DEL MERCADO MONETARIO Y RELACIONADAS","BANCO W S.A.","12312899612.43"
"120000","OPERACIONES DEL MERCADO MONETARIO Y RELACIONADAS","FINANCIERA JURISCOOP S.A.","23221584592.39"
"120000","OPERACIONES DEL MERCADO MONETARIO Y RELACIONADAS","BANCO DAVIVIENDA S.A.","970111801958.29"
"120000","OPERACIONES DEL MERCADO MONETARIO Y RELACIONADAS","CITIBANK - COLOMBIA","331783319157.29"
"120000","OPERACIONES DEL MERCADO MONETARIO Y RELACIONADAS","BANCO AGRARIO DE COLOMBIA S.A.","1734568104756.17"
"120000","OPERACIONES DEL MERCADO MONETARIO Y RELACIONADAS","BANCO PICHINCHA S.A.","34885782873.9"
"120000","OPERACIONES DEL MERCADO MONETARIO Y RELACIONADAS","BBVA COLOMBIA S.A.","1654604306597.71"
"120000","OPERACIONES DEL MERCADO MONETARIO Y RELACIONADAS","BANCOLOMBIA S.A.","1650026422528.58"
"120000","OPERACIONES DEL MERCADO MONETARIO Y RELACIONADAS","EL BANCO COOPERATIVO COOPCENTRAL","9772225677.95"
"120000","OPERACIONES DEL MERCADO MONETARIO Y RELACIONADAS","SCOTIABANK COLPATRIA S.A.","725145056225.67"
"120000","OPERACIONES DEL MERCADO MONETARIO Y RELACIONADAS","MI BANCO S.A.","21622535976.12"
"120000","OPERACIONES DEL MERCADO MONETARIO Y RELACIONADAS","BANCO COMERCIAL AV VILLAS S.A.","600165810804"
"120000","OPERACIONES DEL MERCADO MONETARIO Y RELACIONADAS","BANCO SANTANDER","118597107874.96"
"120000","OPERACIONES DEL MERCADO MONETARIO Y RELACIONADAS","BANCO CAJA SOCIAL S.A.","462863882777.8"
"120000","OPERACIONES DEL MERCADO MONETARIO Y RELACIONADAS","BANCO DE BOGOTA S.A.","130455254549.32"
"120000","OPERACIONES DEL MERCADO MONETARIO Y RELACIONADAS","BANCO POPULAR","118662605380"
"120000","OPERACIONES DEL MERCADO MONETARIO Y RELACIONADAS","BANCO FINANDINA S.A.","11000000000"
"120000","OPERACIONES DEL MERCADO MONETARIO Y RELACIONADAS","BANCO COOMEVA S.A.","111800627"
"121000","FONDOS INTERBANCARIOS VENDIDOS ORDINARIOS","BANCO SANTANDER","0"
"121000","FONDOS INTERBANCARIOS VENDIDOS ORDINARIOS","BANCO DAVIVIENDA S.A.","216840697972.02"
"121000","FONDOS INTERBANCARIOS VENDIDOS ORDINARIOS","MI BANCO S.A.","7000661111.11"
"121000","FONDOS INTERBANCARIOS VENDIDOS ORDINARIOS","SCOTIABANK COLPATRIA S.A.","114987387470.25"
"121000","FONDOS INTERBANCARIOS VENDIDOS ORDINARIOS","BANCO DE OCCIDENTE S.A.","440799139626.2"
"121000","FONDOS INTERBANCARIOS VENDIDOS ORDINARIOS","ITAU COLOMBIA S.A.","143186713018"
"121000","FONDOS INTERBANCARIOS VENDIDOS ORDINARIOS","BANCO AGRARIO DE COLOMBIA S.A.","218930551323.38"
"121000","FONDOS INTERBANCARIOS VENDIDOS ORDINARIOS","BANCO CAJA SOCIAL S.A.","462863882777.8"
"121000","FONDOS INTERBANCARIOS VENDIDOS ORDINARIOS","BANCO FINANDINA S.A.","11000000000"
"121000","FONDOS INTERBANCARIOS VENDIDOS ORDINARIOS","BANCO W S.A.","10000472222.43"
"121000","FONDOS INTERBANCARIOS VENDIDOS ORDINARIOS","BANCO POPULAR","56643660800"
"121000","FONDOS INTERBANCARIOS VENDIDOS ORDINARIOS","BANCOLOMBIA S.A.","965305098096.51"
"121000","FONDOS INTERBANCARIOS VENDIDOS ORDINARIOS","BANCO GNB SUDAMERIS S.A.","80007573328"
"121000","FONDOS INTERBANCARIOS VENDIDOS ORDINARIOS","BBVA COLOMBIA S.A.","55084315861.19"
"121005","BANCOS","ITAU COLOMBIA S.A.","138186713018"
"121005","BANCOS","BANCO DAVIVIENDA S.A.","186837847972.02"
"121005","BANCOS","BANCO AGRARIO DE COLOMBIA S.A.","218930551323.38"
"121005","BANCOS","BANCO W S.A.","0.21"
"121005","BANCOS","BBVA COLOMBIA S.A.","25084315861.19"
"121005","BANCOS","BANCO CAJA SOCIAL S.A.","462863882777.8"
"121005","BANCOS","BANCO GNB SUDAMERIS S.A.","80007573328"
"121005","BANCOS","BANCOLOMBIA S.A.","195495605593.7"
"121005","BANCOS","BANCO SANTANDER","0"
"121005","BANCOS","BANCO DE OCCIDENTE S.A.","360799139626.2"
"121005","BANCOS","BANCO POPULAR","56643660800"
"121010","CORPORACIONES FINANCIERAS","MI BANCO S.A.","7000661111.11"
"121010","CORPORACIONES FINANCIERAS","BANCO DAVIVIENDA S.A.","30002850000"
"121010","CORPORACIONES FINANCIERAS","BANCOLOMBIA S.A.","0"
"121010","CORPORACIONES FINANCIERAS","BANCO DE OCCIDENTE S.A.","80000000000"
"121010","CORPORACIONES FINANCIERAS","BANCO W S.A.","10000472222.22"
"121010","CORPORACIONES FINANCIERAS","BBVA COLOMBIA S.A.","30000000000"
"121010","CORPORACIONES FINANCIERAS","BANCO FINANDINA S.A.","11000000000"
"121015","COMPANIAS DE FINANCIAMIENTO","BANCOLOMBIA S.A.","0"
"121020","BANCO DE LA REPUBLICA","BANCOLOMBIA S.A.","0"
"121025","TESORERIA GENERAL DE LA NACION","BANCOLOMBIA S.A.","0"
"121030","ENTIDADES DEL SECTOR PUBLICO","BANCOLOMBIA S.A.","0"
"121035","RESIDENTES DEL EXTERIOR","BANCOLOMBIA S.A.","769809492502.81"
"121035","RESIDENTES DEL EXTERIOR","BANCO SANTANDER","0"
"121095","OTRAS ENTIDADES FINANCIERAS","BANCOLOMBIA S.A.","0"
"121095","OTRAS ENTIDADES FINANCIERAS","ITAU COLOMBIA S.A.","5000000000"
"121095","OTRAS ENTIDADES FINANCIERAS","SCOTIABANK COLPATRIA S.A.","114987387470.25"
"121500","OPERACIONES DE REPORTO O REPO","BANCOLOMBIA S.A.","44227247418.92"
"121500","OPERACIONES DE REPORTO O REPO","BANCO SANTANDER","0"
"121505","COMPROMISOS DE TRANSFERENCIA EN OPERACIONES DE REPO ABIERTO","BANCO SANTANDER","0"
"121505","COMPROMISOS DE TRANSFERENCIA EN OPERACIONES DE REPO ABIERTO","BANCOLOMBIA S.A.","44227247418.92"
"121510","COMPROMISOS DE TRANSFERENCIA EN OPERACIONES DE REPO CERRADO","BANCOLOMBIA S.A.","0"
"121510","COMPROMISOS DE TRANSFERENCIA EN OPERACIONES DE REPO CERRADO","BANCO SANTANDER","0"
"121515","CUPONES POR RECIBIR DE VALORES EN OPERACIONES REPO","BANCOLOMBIA S.A.","0"
"121520","CUENTAS POR COBRAR POR INCUMPLIMIENTO O TERMINACION ANTICIPADA EN OPERACIONES REPO","BANCOLOMBIA S.A.","0"
"121525","LLAMADO AL MARGEN ENTREGADO EN DINERO EN OPERACIONES REPO","BANCOLOMBIA S.A.","0"
"122000","OPERACIONES SIMULTANEAS","BANCO W S.A.","2312427390"
"122000","OPERACIONES SIMULTANEAS","BANCO SANTANDER","118597107874.96"
"122000","OPERACIONES SIMULTANEAS","BBVA COLOMBIA S.A.","1599519990736.52"
"122000","OPERACIONES SIMULTANEAS","FINANCIERA JURISCOOP S.A.","23221584592.39"
"122000","OPERACIONES SIMULTANEAS","ITAU COLOMBIA S.A.","317645781517.22"
"122000","OPERACIONES SIMULTANEAS","BANCO DAVIVIENDA S.A.","753271103986.27"
"122000","OPERACIONES SIMULTANEAS","GIROS Y FINANZAS  S.A. C.F","4795572785"
"122000","OPERACIONES SIMULTANEAS","BANCO GNB SUDAMERIS S.A.","7701807216017.21"
"122000","OPERACIONES SIMULTANEAS","BANCOLOMBIA S.A.","640494077013.15"
"122000","OPERACIONES SIMULTANEAS","SCOTIABANK COLPATRIA S.A.","610157668755.42"
"122000","OPERACIONES SIMULTANEAS","BANCO AGRARIO DE COLOMBIA S.A.","1515637553432.79"
"122000","OPERACIONES SIMULTANEAS","EL BANCO COOPERATIVO COOPCENTRAL","9772225677.95"
"122000","OPERACIONES SIMULTANEAS","CITIBANK - COLOMBIA","331783319157.29"
"122000","OPERACIONES SIMULTANEAS","BANCO PICHINCHA S.A.","34885782873.9"
"122000","OPERACIONES SIMULTANEAS","BANCO COMERCIAL AV VILLAS S.A.","600165810804"
"122000","OPERACIONES SIMULTANEAS","BANCO POPULAR","62018944580"
"122000","OPERACIONES SIMULTANEAS","BANCO COOMEVA S.A.","111800627"
"122000","OPERACIONES SIMULTANEAS","BANCO DE BOGOTA S.A.","130455254549.32"
"122000","OPERACIONES SIMULTANEAS","MI BANCO S.A.","14621874865.01"
"122000","OPERACIONES SIMULTANEAS","BANCO DE OCCIDENTE S.A.","19496648591.3"
"122005","COMPROMISOS DE TRANSFERENCIA DE INVERSIONES EN OPERACIONES SIMULTANEAS","ITAU COLOMBIA S.A.","317645781517.22"
"122005","COMPROMISOS DE TRANSFERENCIA DE INVERSIONES EN OPERACIONES SIMULTANEAS","BANCOLOMBIA S.A.","640494077013.15"
"122005","COMPROMISOS DE TRANSFERENCIA DE INVERSIONES EN OPERACIONES SIMULTANEAS","EL BANCO COOPERATIVO COOPCENTRAL","9772225677.95"
"122005","COMPROMISOS DE TRANSFERENCIA DE INVERSIONES EN OPERACIONES SIMULTANEAS","BANCO AGRARIO DE COLOMBIA S.A.","1515637553432.79"
"122005","COMPROMISOS DE TRANSFERENCIA DE INVERSIONES EN OPERACIONES SIMULTANEAS","BANCO SANTANDER","118597107874.96"
"122005","COMPROMISOS DE TRANSFERENCIA DE INVERSIONES EN OPERACIONES SIMULTANEAS","BANCO DAVIVIENDA S.A.","753271103986.27"
"122005","COMPROMISOS DE TRANSFERENCIA DE INVERSIONES EN OPERACIONES SIMULTANEAS","GIROS Y FINANZAS  S.A. C.F","4795572785"
"122005","COMPROMISOS DE TRANSFERENCIA DE INVERSIONES EN OPERACIONES SIMULTANEAS","BANCO PICHINCHA S.A.","34885782873.9"
"122005","COMPROMISOS DE TRANSFERENCIA DE INVERSIONES EN OPERACIONES SIMULTANEAS","BBVA COLOMBIA S.A.","1599519990736.52"
"122005","COMPROMISOS DE TRANSFERENCIA DE INVERSIONES EN OPERACIONES SIMULTANEAS","BANCO W S.A.","2312427390"
"122005","COMPROMISOS DE TRANSFERENCIA DE INVERSIONES EN OPERACIONES SIMULTANEAS","BANCO DE OCCIDENTE S.A.","19496648591.3"
"122005","COMPROMISOS DE TRANSFERENCIA DE INVERSIONES EN OPERACIONES SIMULTANEAS","BANCO GNB SUDAMERIS S.A.","7701807216017.21"
"122005","COMPROMISOS DE TRANSFERENCIA DE INVERSIONES EN OPERACIONES SIMULTANEAS","BANCO POPULAR","62018944580"
"122005","COMPROMISOS DE TRANSFERENCIA DE INVERSIONES EN OPERACIONES SIMULTANEAS","MI BANCO S.A.","14621874865.01"
"122005","COMPROMISOS DE TRANSFERENCIA DE INVERSIONES EN OPERACIONES SIMULTANEAS","CITIBANK - COLOMBIA","331783319157.29"
"122005","COMPROMISOS DE TRANSFERENCIA DE INVERSIONES EN OPERACIONES SIMULTANEAS","BANCO COOMEVA S.A.","111800627"
"122005","COMPROMISOS DE TRANSFERENCIA DE INVERSIONES EN OPERACIONES SIMULTANEAS","BANCO COMERCIAL AV VILLAS S.A.","600165810804"
"122005","COMPROMISOS DE TRANSFERENCIA DE INVERSIONES EN OPERACIONES SIMULTANEAS","FINANCIERA JURISCOOP S.A.","23174015888"
"122005","COMPROMISOS DE TRANSFERENCIA DE INVERSIONES EN OPERACIONES SIMULTANEAS","SCOTIABANK COLPATRIA S.A.","610157668755.42"
"122005","COMPROMISOS DE TRANSFERENCIA DE INVERSIONES EN OPERACIONES SIMULTANEAS","BANCO DE BOGOTA S.A.","130455254549.32"
"122010","CUPONES POR RECIBIR DE VALORES EN OPERACIONES SIMULTANEAS","BANCOLOMBIA S.A.","0"
"122015","CUENTAS POR COBRAR POR INCUMPLIMIENTO O TERMINACION ANTICIPADA EN OPERACIONES SIMULTANEAS","BANCOLOMBIA S.A.","0"
"122020","LLAMADO AL MARGEN ENTREGADO EN DINERO EN OPERACIONES SIMULTANEAS","BANCOLOMBIA S.A.","0"
